Name,Type,GT,Dwt,Built,LOA (m),Status,Owner,Group Owner,Operator,Flag State,SOx Scrubber Status,Main Engine Fuel Type,Power Type,Total Installed Diesel Cap. (kW),TEU,Auxiliary Engine 1 (mkW),Main Engine 1 (mkW),Main Bunker Fuel Type,Ancillary Engine Fuel Type,Design Speed,Main Consumption at Design Speed (tpd),Ice Class Equivalent (Fi-Sw),Ice_class_level,Price_NB,Ice Class (Ind),Main Engine Model,Main Engine Model Series,Power Type,SFC Vessel Types,OFC Vessel Types,Main Engine Model Designer,Speed (knots),Draught (m),Beam (m),Main Engine Model Designer group,Builder Country/Region,Owner Nationality/Region,Hull No,Fleet Type,Consumption (tpd)
BW Galatea,Product Carrier,62433,109990,2019,249.9,In Service,Hafnia Limited,BW Group,Hafnia LR Pool,Singapore,,IFO 380,Diesel 2-Stroke,,,2240,16080,IFO 380,,,,,0,,N,6G60ME-C9.5,G60,Diesel 2-Stroke,"Aframax Products 85-124,999 dwt",,MAN B. & W.,12.5,14.65,44,MAN Energy Solutions,South Korea,Singapore,5022,Product Tankers,
BW Neso,Product Carrier,62433,109990,2019,249.9,In Service,Hafnia Limited,BW Group,Hafnia LR Pool,Singapore,Fitted,IFO 380,Diesel 2-Stroke,,,2240,16080,IFO 380,,,,,0,,N,6G60ME-C9.5,G60,Diesel 2-Stroke,"Aframax Products 85-124,999 dwt",,MAN B. & W.,12.5,14.65,44,MAN Energy Solutions,South Korea,Singapore,5024,Product Tankers,
BW Triton,Product Carrier,62533,109990,2019,249.9,In Service,Hafnia Limited,BW Group,Hafnia LR Pool,Singapore,Fitted,IFO 380,Diesel 2-Stroke,,,,16080,,,,,,0,,N,6G60ME-C9.5,G60,Diesel 2-Stroke,"Aframax Products 85-124,999 dwt",,MAN B. & W.,14.5,14.65,44,MAN Energy Solutions,South Korea,Singapore,5026,Product Tankers,
San Ramon Voyager,Tanker,163214,318608,2019,336,In Service,Maran Tankers Mgmt,Angelicoussis Group,Chevron Shpg Co,Bahamas,Fitted,IFO 380,Diesel 2-Stroke,,,5280,25330,IFO 380,,,,,0,,N,7G80ME-C9.5,G80,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,MAN B. & W.,15.7,22.52,60,MAN Energy Solutions,South Korea,Greece,5449,Crude Tankers,
Clearocean Magic,Chemical & Oil Carrier,29434,49995,2019,182.9,In Service,Oceangold Tankers,Oceangold Tankers,Clearlake Shpg,Liberia,Fitted,IFO 380,Diesel 2-Stroke,,,4110,10320,,,,,,0,,N,6G50ME-C9.5,G50,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,14.5,13.32,32.2,MAN Energy Solutions,South Korea,Greece,S1682,Product Tankers,
Harmonics,Chem Parcel Tanker,22988,37250,2019,180.15,In Service,MOL Chemical Tankers,Mitsui OSK Lines,MOL Chemical Tankers,Singapore,,IFO 380,Diesel 2-Stroke,,,3240,6100,IFO 380,,,,,0,,N,6S46ME-B8.3,S46,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,14,11.36,28.2,MAN Energy Solutions,Japan,Japan,655,Chemical Tankers,
Seagalaxy,Tanker,63513,114426,2019,249.97,In Service,Valles Steamship,Valles Steamship,Shell Tank Singapore,Hong Kong,,IFO 380,Diesel 2-Stroke,,,4110,11730,IFO 380,,15.65,,,0,,N,6G60ME-C9.5,G60,Diesel 2-Stroke,"Aframax Crude 85-124,999 dwt",,MAN B. & W.,14.5,14.84,44,MAN Energy Solutions,Japan,Hong Kong,450,Crude Tankers,
Apollo Energy,Tanker,159984,312513,2019,338.95,In Service,Idemitsu Tanker,Idemitsu Showa Shell,Idemitsu Tanker,Panama,Fitted,IFO 380,Diesel 2-Stroke,,,4500,24700,IFO 380,,,,,0,,N,7G80ME-C9.5,G80,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,MAN B. & W.,15.3,21.08,60,MAN Energy Solutions,Japan,Japan,452,Crude Tankers,
Sea Cougar,Chemical & Oil Carrier,29500,49883,2019,182.93,In Service,Pantheon Tankers,Alpha Tankers,Pantheon Tankers,Greece,Fitted,IFO 380,Diesel 2-Stroke,,,4110,7820,IFO 380,,,,,0,,N,6G50ME-C9.5,G50,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,14.5,13.32,32.2,MAN Energy Solutions,South Korea,Greece,S1763,Product Tankers,
Largo Mariner,Chemical & Oil Carrier,29407,49992,2018,182.99,In Service,Global Meridian,Global Meridian,Cargill Ocn Trnsprt,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,2550,9220,IFO 380,,14.3,,,0,,N,6G50ME-B9.3,G50,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,15,13.32,32.2,MAN Energy Solutions,Vietnam,Bermuda,S097,Product Tankers,
Sunny Rainbow,Chem Parcel Tanker,8081,12355,2018,125.25,In Service,Asahi Tanker,Mitsui OSK Lines,Asahi Tanker,Liberia,,,Diesel 2-Stroke,,,2400,3300,IFO 380,,,,,0,,N,6L35MC6.1,L35,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,12.5,8.26,20,MAN Energy Solutions,Japan,Japan,698,Chemical Tankers,
Eco Marina Del Rey,Chemical & Oil Carrier,29994,50314,2019,183.06,In Service,Top Ships,Top Ships,Cargill Ocn Trnsprt,Marshall Is.,Fitted,IFO 380,Diesel 2-Stroke,,,3510,7180,IFO 380,,,,,0,,N,6G50ME-C9.5,G50,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,14.94,13.32,32.2,MAN Energy Solutions,South Korea,Greece,8242,Product Tankers,
Navig8 Pride LHJ,Product Carrier,62849,109991,2018,249.9,In Service,Navig8 Group,Navig8 Group,Navig8 Product 2020,Marshall Is.,Fitted,IFO 380,Diesel 2-Stroke,,,3900,11850,IFO 380,,14.6,,,0,,N,6G60ME-C9.5,G60,Diesel 2-Stroke,"Aframax Products 85-124,999 dwt",,MAN B. & W.,14.5,14.95,44,MAN Energy Solutions,China P.R.,Singapore,311113,Product Tankers,
Navig8 Precision,Product Carrier,63338,109994,2018,249.9,In Service,Navig8 Group,Navig8 Group,Navig8 Product 2020,Marshall Is.,Fitted,IFO 380,Diesel 2-Stroke,,,3900,11850,IFO 380,,14.6,,,0,,N,6G60ME-C9.5,G60,Diesel 2-Stroke,"Aframax Products 85-124,999 dwt",,MAN B. & W.,14.5,14.93,44,MAN Energy Solutions,China P.R.,Singapore,311115,Product Tankers,
Chemical Explorer,Chem Parcel Tanker,7997,12662,2018,126.76,In Service,Kimura Shoji,Kimura Shoji,Chemship BV,Panama,,IFO 380,Diesel 2-Stroke,,,1455,3900,IFO 380,,,,,0,,N,6S35ME-B9.5,S35,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,13.6,8.1,20.8,MAN Energy Solutions,Japan,Japan,637,Chemical Tankers,
Olympic Lyra,Tanker,160874,318676,2019,333,In Service,Olympic Shpg & Mgmt,Olympic Shpg & Mgmt,Olympic Shpg & Mgmt,Marshall Is.,Fitted,IFO 380,Diesel 2-Stroke,,,5652,24500,IFO 380,,14.65,,,0,,N,7X82-B,X82,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,WinGD,14.65,22.62,60,CSSC,South Korea,Greece,2970,Crude Tankers,
Nissos Rhenia,Tanker,160457,318744,2019,333,In Service,Okeanis Eco Tankers,Kyklades Maritime,Okeanis Eco Tankers,Marshall Is.,Fitted,IFO 380,Diesel 2-Stroke,,,4200,33250,IFO 380,,,,,0,,N,7X82-B,X82,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,WinGD,,22.62,60,CSSC,South Korea,Greece,3012,Crude Tankers,
Nissos Despotiko,Tanker,160457,318744,2019,333,In Service,Okeanis Eco Tankers,Kyklades Maritime,Okeanis Eco Tankers,Marshall Is.,Fitted,IFO 380,Diesel 2-Stroke,,,4200,33250,,,,,,0,,N,7X82-B,X82,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,WinGD,,22.62,60,CSSC,South Korea,Greece,3013,Crude Tankers,
Nissos Antiparos,Tanker,160457,318744,2019,333,In Service,Okeanis Eco Tankers,Kyklades Maritime,Okeanis Eco Tankers,Marshall Is.,Fitted,IFO 380,Diesel 2-Stroke,,,4200,33250,IFO 380,,14.4,,,0,,N,7X82-B,X82,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,WinGD,14.4,22.62,60,CSSC,South Korea,Greece,3015,Crude Tankers,
Elandra Pine,Chemical & Oil Carrier,29528,49999,2018,183.06,In Service,Elandra Tankers,Elandra Tankers,Mansel Oil Asia,Liberia,,IFO 380,Diesel 2-Stroke,,,3900,7180,IFO 380,,,,,0,,N,6G50ME-C9.5,G50,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,13.5,13.21,32.2,MAN Energy Solutions,South Korea,Switzerland,8224,Product Tankers,
Elandra Willow,Chemical & Oil Carrier,29528,49999,2019,183.06,In Service,Elandra Tankers,Elandra Tankers,Mansel Oil Asia,Liberia,,IFO 380,Diesel 2-Stroke,,,3900,7180,IFO 380,,,,,0,,N,6G50ME-C9.5,G50,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,14,13.21,32.2,MAN Energy Solutions,South Korea,Switzerland,8226,Product Tankers,
Pacific Blue,Chemical & Oil Carrier,30303,50000,2020,182.9,In Service,Eastern Pacific Shpg,Eastern Pacific Shpg,,Liberia,Fitted,IFO 380,Diesel 2-Stroke,,,,10320,,,,,,0,,N,6G50ME-C9.5,G50,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,,13.3,32.2,MAN Energy Solutions,South Korea,Singapore,S1691,Product Tankers,
Doric Courage,Chemical & Oil Carrier,29824,49947,2019,182.97,In Service,Chios Navigation,Chios Navigation,ST Shipping & Trans,Liberia,Fitted,IFO 380,Diesel 2-Stroke,,,,7180,IFO 380,,,,,0,,N,6G50ME-C9.5,G50,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,14.3,13.25,32.2,MAN Energy Solutions,South Korea,Greece,8228,Product Tankers,
Navig8 Perseverance,Product Carrier,62849,109998,2019,249.9,In Service,Navig8 Group,Navig8 Group,Navig8 Product 2020,Marshall Is.,Fitted,IFO 380,Diesel 2-Stroke,,,3900,11850,,,14.6,,,0,,N,6G60ME-C9.5,G60,Diesel 2-Stroke,"Aframax Products 85-124,999 dwt",,MAN B. & W.,14.6,14.95,44,MAN Energy Solutions,China P.R.,Singapore,311121,Product Tankers,
Navig8 Passion,Product Carrier,63338,109992,2019,249.9,In Service,Navig8 Group,Navig8 Group,Navig8 Product 2020,Marshall Is.,Fitted,IFO 380,Diesel 2-Stroke,,,3900,11850,,,14.6,,,0,,N,6G60ME-C9.5,G60,Diesel 2-Stroke,"Aframax Products 85-124,999 dwt",,MAN B. & W.,14.6,14.95,44,MAN Energy Solutions,China P.R.,Singapore,311122,Product Tankers,
Patriotic,Tanker,82657,159090,2019,274.3,In Service,Nereus Shipping,C.M. Lemos,Nereus Shipping,Greece,,IFO 380,Diesel 2-Stroke,,,3840,15200,IFO 380,,14.65,,,0,,N,7S65ME-C8.5,S65,Diesel 2-Stroke,"Suezmax 125-199,999 dwt",,MAN B. & W.,14.2,17.03,48,MAN Energy Solutions,Japan,Greece,5133,Crude Tankers,
Mari Kokako,Methanol Carrier,29987,49765,2019,183.07,In Service,WFS & Marinvest JV,WFS & Marinvest JV,Waterfront Shpg,Norwegian Int'l,,"IFO 380, Methanol",Diesel 2-Stroke,,,3150,10320,,,,,,0,,N,6G50ME-C9.5-LGIM,,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,,13.3,32.2,MAN Energy Solutions,South Korea,Unknown,2677,Product Tankers,
Takaroa Sun,Methanol Carrier,29987,49849,2019,183.07,In Service,Nippon Yusen Kaisha,Nippon Yusen Kaisha,Waterfront Shpg,Norwegian Int'l,,"IFO 380, Methanol",Diesel 2-Stroke,,,3150,10320,,,,,,0,,N,6G50ME-C9.5-LGIM,,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,,13.3,32.2,MAN Energy Solutions,South Korea,Japan,2683,Product Tankers,
Southern Shark,Chem Parcel Tanker,14965,26051,2018,156.53,In Service,Sansho Kaiun,Tatsumi Shokai,Odfjell ASA,Liberia,,IFO 380,Diesel 2-Stroke,,,2400,5640,IFO 380,,,,,0,,N,6S46ME-B8.3,S46,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,15.3,10.61,25,MAN Energy Solutions,Japan,Japan,623,Chemical Tankers,
Atlantic Marble,Chemical & Oil Carrier,29256,49999,2018,183.06,In Service,Cido Shipping,Cido Shipping,Clearlake Shpg,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,2550,7180,IFO 380,,,,,0,,N,6G50ME-B9.5,G50,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,14.78,13.3,32.2,MAN Energy Solutions,South Korea,South Korea,2642,Product Tankers,
Nissos Kythnos,Tanker,160457,318744,2019,333,In Service,Okeanis Eco Tankers,Kyklades Maritime,Okeanis Eco Tankers,Marshall Is.,Fitted,IFO 380,Diesel 2-Stroke,,,4200,33250,,,,,,0,,N,7X82-B,X82,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,WinGD,,22.62,60,CSSC,South Korea,Greece,3051,Crude Tankers,
Navig8 Promise,Product Carrier,63338,109992,2019,249.9,In Service,Navig8 Group,Navig8 Group,Navig8 Product 2020,Marshall Is.,Fitted,IFO 380,Diesel 2-Stroke,,,3900,11850,IFO 380,,14.6,,,0,,N,6G60ME-C9.5,G60,Diesel 2-Stroke,"Aframax Products 85-124,999 dwt",,MAN B. & W.,14.6,14.95,44,MAN Energy Solutions,China P.R.,Singapore,311123,Product Tankers,
Sikinos I,Tanker,82605,149999,2018,274.3,In Service,Dynacom Tankers Mgmt,Dynacom Tankers Mgmt,Mansel Ltd.,Liberia,,IFO 380,Diesel 2-Stroke,,,3540,15100,,,,,,0,,N,6G70ME-C9.5,G70,Diesel 2-Stroke,"Suezmax 125-199,999 dwt",,MAN B. & W.,14.5,16.57,48.3,MAN Energy Solutions,China P.R.,Greece,315863,Crude Tankers,
Philoxenia,Chemical & Oil Carrier,29551,49999,2019,183.06,In Service,Niovis Shipping,Niovis Shipping,D'Amico Soc di Nav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,2415,10320,IFO 380,,,,,0,,N,6G50ME-C9.5,G50,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,14,13.24,32.2,MAN Energy Solutions,South Korea,Greece,2704,Product Tankers,
Fairchem Forte,Chem Parcel Tanker,11917,19971,2018,146.5,In Service,Fairfield Chemical,Fairfield-Maxwell,Fairfield Chemical,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,2400,4440,IFO 380,,,,,0,,N,6S42MC7.1,S42,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,14,9.73,24,MAN Energy Solutions,Japan,United States,2079,Chemical Tankers,
Nordic Copenhagen,Chem Parcel Tanker,16572,26024,2019,159.03,In Service,Nisshin Shipping,Nisshin Shipping,MOL Nordic Tankers,Danish Int'l,,IFO 380,Diesel 2-Stroke,,,1980,6230,IFO 380,,,,,0,,N,6S46ME-B8.5,S46,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,15.75,10.12,27.1,MAN Energy Solutions,Japan,Japan,6030,Chemical Tankers,
Angra Dos Reis,Shuttle Tanker,62753,105000,2012,244.74,In Service,Viken MOL AS,Viken MOL AS,Petrobras,Bahamas,,IFO 380,Diesel 2-Stroke,,,9000,13560,MDO,,,,,0,92,N,6S60ME-C7.2,S60,Diesel 2-Stroke,"Aframax Crude 85-124,999 dwt",Shuttle Tanker,MAN B. & W.,,15.1,42,MAN Energy Solutions,South Korea,Norway,1966,Crude Tankers,
Carmen Knutsen,Shuttle Tanker,82803,156296,2013,280.64,In Service,Knutsen NYK,Knutsen NYK,Galp Sinopec,Malta,,IFO 380,Diesel 2-Stroke,,,8640,19620,IFO 380,,,,,0,,N,6S70ME-C8.2,S70,Diesel 2-Stroke,"Suezmax 125-199,999 dwt",Shuttle Tanker,MAN B. & W.,,16,48,MAN Energy Solutions,South Korea,Norway,2518,Crude Tankers,
Pegasus Voyager,Tanker,85147,155374,2014,275.6,In Service,Chevron,Chevron,Chevron,Bahamas,Fitted,IFO 380,Diesel 2-Stroke,,,2640,17110,IFO 380,,15,,,0,,N,6G70ME-C9.2,G70,Diesel 2-Stroke,"Suezmax 125-199,999 dwt",,MAN B. & W.,15,17,48,MAN Energy Solutions,South Korea,United States,2060,Crude Tankers,
Hyodong Chemi No. 105,Chemical Unknown Carrier,1598,3418,1994,87.3,In Service,Hyodong Shipping,Hyodong Shipping,Hyodong Shipping,South Korea,,IFO 380,Diesel 4-Stroke,,,,1714,,,,,,0,,N,7L28/32,28/32,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN Energy Solutions,14,5.65,13.8,MAN Energy Solutions,South Korea,South Korea,172,Chemical Tankers,
Unam Frontier,Chemical & Oil Carrier,999,2385,1994,76.2,In Service,Unam Chem. Carriers,Unam Chem. Carriers,Unam Chem. Carriers,South Korea,,IFO 380,Diesel 4-Stroke,,,,1030,,,,,,0,,N,6M28AFTE,AFTE,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Niigata,,5.23,11.8,IHI Power Systems,South Korea,South Korea,356,Product Tankers,
Libra,Chemical & Oil Carrier,999,2200,1994,76.19,In Service,Krung Siam Maritime,Krung Siam Maritime,Krung Siam Maritime,Thailand,,IFO 380,Diesel 4-Stroke,,,,1261,,,,,,0,,N,6L28/32,28/32,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,MAN Energy Solutions,12.5,5.03,11.8,MAN Energy Solutions,South Korea,Thailand,355,Product Tankers,
Noah Hana,Chem Parcel Tanker,1553,2618,1996,85.5,In Service,Hana Marine,Hana Marine,Hana Marine,South Korea,,IFO 380,Diesel 4-Stroke,,,,1689,Unspec,,,,,0,,N,7L28/32A,L28/32,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W. Alpha,12.5,5.31,13,MAN Energy Solutions,South Korea,South Korea,SN100,Chemical Tankers,
Marine Harmony,Oil Bunkering Tanker,3474,6525,1996,90.54,In Service,Ocean Tankers,Ocean Tankers,Ocean Tankers,Singapore,,,Diesel 4-Stroke,,,,1765,,,,,,0,,N,M220-EN,M220,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Yanmar,,6.64,17.5,Yanmar,Singapore,Singapore,2589,Product Tankers,
Dong Run 266,Chemical & Oil Carrier,997,1714,2000,63,In Service,Zhejiang Dongrun,Zhejiang Dongrun,Zhejiang Dongrun,China P.R.,,MDO,Diesel 4-Stroke,,,,746,,,,,,0,,N,KTA19-M,KTA19,Diesel 4-Stroke,"Small Product Tankers <2,000 dwt",,Cummins Inc,8.5,3.6,12,Cummins Inc,China P.R.,China P.R.,A,Product Tankers,
SL Yakal,Chemical Bulk Tanker,2479,3442,2004,87.9,In Service,Aboitiz Jebsens,Aboitiz Jebsens,Aboitiz Jebsens,Philippines,,IFO 380,Diesel 4-Stroke,,,747,2205,Unspec,,,,,0,,N,9L28/32A,L28/32,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W. Alpha,12,5.81,14,MAN Energy Solutions,South Korea,Philippines,1045,Chemical Tankers,6.5
Kakushun Maru,Product Carrier,3495,5745,2004,103.9,In Service,Aiwa Kaiun,Aiwa Kaiun,Aiwa Kaiun,Japan,,,Diesel 4-Stroke,,,,2942,Unspec,,,,,0,,N,6LH46L,LH46,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Hanshin,12.6,6.76,15.5,Hanshin,Japan,Japan,661,Product Tankers,
Aulac Dragon,Product Carrier,6983,10000,2003,132.52,In Service,AuLac Corporation,AuLac Corporation,AuLac Corporation,Vietnam,,IFO 380,Diesel 4-Stroke,,,,2941,IFO 180,,,,,0,,N,G8300ZC6BH,300,Diesel 4-Stroke,"Handy Products Tankers 10-54,999 dwt",,Ningbo C.S.I. Power,10,6.87,19.5,Ningbo C.S.I. Power,China P.R.,Vietnam,1,Product Tankers,
Balongan,Product Carrier,5566,6736,2005,108,In Service,Labroy Marine,Labroy Marine,Labroy Marine,Indonesia,,IFO 380,Diesel 4-Stroke,,,840,2722,,,,,,0,,N,6L32,32,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Wartsila 4-stroke,12,6,19.2,Wartsila,Indonesia,Singapore,T-115,Product Tankers,
Longhung 5,Chem Parcel Tanker,8455,12889,2007,127.2,In Service,Prime Shipping,Prime Shipping,Prime Shipping,Panama,,IFO 380,Diesel 2-Stroke,,,1650,4440,IFO 380,,,,,0,,N,6S35MC6.1,S35,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,13.4,8.71,20.4,MAN Energy Solutions,South Korea,Vietnam,1074,Chemical Tankers,
Al Samha,Chemical Unknown Carrier,11290,17510,2010,144,In Service,ADNOC Log & Serv,ADNOC,ADNOC Log & Serv,U.A.E.,,IFO 380,Diesel 2-Stroke,,,,5916,,,,,,0,,N,8S35MC7.2,S35,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,13.5,9.21,22.6,MAN Energy Solutions,South Korea,U.A.E.,1079,Chemical Tankers,
Malva H,Product Carrier,5569,8974,2007,123.9,Idle,Navios Logistics,Navios Holdings,,Uruguay,,IFO 180,Diesel 4-Stroke,,,,2500,,,,,,0,,N,8DKM-28,DKM,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Daihatsu,,6.8,18,Daihatsu,China P.R.,Greece,,Product Tankers,
Lorenzo Sea,Product Carrier,4599,7550,2008,115,In Service,Link Marine Pte Ltd,Link Marine Pte Ltd,Link Marine Pte Ltd,Liberia,,IFO 380,Diesel 4-Stroke,,,990,2206,,,,,,0,,N,G8300ZC20B-1,300,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,11.3,6.8,17.6,Ningbo C.S.I. Power,China P.R.,Singapore,NSH526,Product Tankers,
Alpine Moment,Chemical & Oil Carrier,29266,49999,2009,183.21,In Service,Diamond S Shipping,Diamond S Shipping,Diamond S Shipping,Hong Kong,,IFO 380,Diesel 2-Stroke,,,,9960,,,,,,0,,N,6S50MC-C8.2,S50,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,15,12.21,32.2,MAN Energy Solutions,South Korea,United States,2068,Product Tankers,
Nord Minute,Chemical & Oil Carrier,29266,49999,2009,183.21,In Service,Norden A/S,Norden A/S,Norden A/S,Danish Int'l,Fitted,IFO 380,Diesel 2-Stroke,,,,9960,IFO 380,,,,,0,,N,6S50MC-C8.2,S50,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,14.5,11.81,32.2,MAN Energy Solutions,South Korea,Denmark,2069,Product Tankers,
Victoria,Product Carrier,4032,6411,2007,113.08,In Service,Servamain,Servamain,Servamain,Ecuador,,,Diesel 4-Stroke,,,300,1941,MDO,,,,,0,,N,G8300ZC20B-1,300,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,9,6.91,15.7,Ningbo C.S.I. Power,China P.R.,Ecuador,SH054019,Product Tankers,
Ocean Falcon,Chemical Bulk Tanker,5129,9051,2007,110,In Service,Ocean Tankers,Ocean Tankers,Ocean Tankers,Singapore,,IFO 180,Diesel 4-Stroke,,,1008,2500,Unspec,,,,,0,,N,8DKM-28,DKM,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Daihatsu,11.5,7.9,18.6,Daihatsu,China P.R.,Singapore,5006,Chemical Tankers,10
Shuang Long Hai,Chemical Bulk Tanker,2974,4172,2006,90,In Service,CSIC-IMC Shipping,CSIC-IMC Shipping,CSIC-IMC Shipping,China P.R.,,MDO,Diesel 4-Stroke,,,,2160,,,,,,0,,N,6L20,20,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Wartsila 4-stroke,11.5,5.6,15.22,Wartsila,China P.R.,China P.R.,CP/WS-IMC/3500-1,Chemical Tankers,
Dong Gui 10,Chemical Unknown Carrier,1176,1925,2006,68,In Service,Guangxi Wuzhou Shpg,Guangxi Wuzhou Shpg,Guangxi Wuzhou Shpg,China P.R.,,MDO,Diesel 4-Stroke,,,,1102,,,,,,0,,N,6210ZLC-3,210,Diesel 4-Stroke,"Small Chemical Tankers <2,000",,Zichai Power,10,4.45,12,Zichai Power,China P.R.,China P.R.,2005A01,Chemical Tankers,
Ding Heng 18,Chem Parcel Tanker,2254,3183,2006,91.03,In Service,SC Shipping,Junzheng Energy,Dingheng Shipping,China P.R.,,IFO 380,Diesel 4-Stroke,,,,1765,,,,,,0,,N,G8300ZC18B,300,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Ningbo C.S.I. Power,11.5,5,13.5,Ningbo C.S.I. Power,China P.R.,China P.R.,HUA1,Chemical Tankers,
Tradewind Palm,Product Carrier,8482,12000,2007,134.85,In Service,Tradewind Tankers SL,Tradewind Tankers SA,Tradewind Tankers SL,Panama,,IFO 380,Diesel 2-Stroke,,,,4440,,,,,,0,,N,6S35MC6.1,S35,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,13.5,7.54,22,MAN Energy Solutions,China P.R.,Spain,11,Product Tankers,
Amelia,Product Carrier,8609,13904,2008,129.86,In Service,Warm Seas,Warm Seas,Warm Seas,Malta,,IFO 380,Diesel 2-Stroke,,,,4440,IFO 380,,,,,0,,N,6S35MC7.2,S35,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,14,8.81,20.4,MAN Energy Solutions,China P.R.,U.A.E.,TS060818,Product Tankers,
Keoyoung Star,Chem Parcel Tanker,1930,2747,2007,79.84,In Service,Keo Young Shipping,Keo Young Shipping,Keo Young Shipping,South Korea,,IFO 180,Diesel 4-Stroke,,,,2648,Unspec,,,,,0,,N,6LH41LA,LH41,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Hanshin,12.5,5.71,13,Hanshin,Japan,South Korea,356,Chemical Tankers,
Guroni,Chem Parcel Tanker,6190,9016,2010,117.6,In Service,Akar Deniz Tasimac,Akar Deniz Tasimac,Akar Deniz Tasimac,Malta,,IFO 380,Diesel 4-Stroke,,,1500,3310,IFO 380,,,,,0,,N,7L32/40,32/40,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN Energy Solutions,11.5,7.51,19,MAN Energy Solutions,China P.R.,Turkey,H0008,Chemical Tankers,
Duzgit Venture,Chemical Bulk Tanker,2166,3165,2009,88.33,In Service,Duzgit Shipholding,Duzgit Group,DSM Gemi,Malta,,MDO,Diesel 4-Stroke,,,1170,2000,Unspec,,,,,0,,N,6DZC-900,DZC,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,A.B.C.,12.5,5.13,12.5,A.B.C.,Turkey,Turkey,11,Chemical Tankers,9.5
